account,date,daily_pnl,trades_count,avg_trade_size_usd,win_rate,long_short_ratio,classification,freq_segment,consistency_segment,size_segment,next_day_pnl,next_day_profitable
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-26,2425.262989,30,8415.887666666667,0.9666666666666667,0.3944954128440367,Greed,Frequent,Inconsistent,Large Size,112.946925,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-29,112.946925,24,12510.05625,0.4583333333333333,0.8571428571428571,Greed,Infrequent,Inconsistent,Large Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-01,0.0,9,3896.047777777778,0.0,4.7,Neutral,Infrequent,Inconsistent,Large Size,554.12049,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-02,554.12049,12,5882.177500000001,0.4166666666666667,2.0,Greed,Infrequent,Inconsistent,Large Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-03,0.0,6,4168.69,0.0,36.0,Fear,Infrequent,Inconsistent,Large Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-04,0.0,27,5002.563703703704,0.0,0.8955223880597015,Fear,Infrequent,Inconsistent,Large Size,-8394.889856,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-05,-8394.889856,44,3331.070909090909,0.5909090909090909,1.0512820512820513,Fear,Frequent,Inconsistent,Large Size,51.56325,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-06,51.56325,80,758.8422499999999,0.0625,2.4516129032258065,Extreme Fear,Frequent,Inconsistent,Small Size,188.789255,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-07,188.789255,21,94.89190476190477,0.47619047619047616,0.5714285714285714,Fear,Infrequent,Inconsistent,Small Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-08,0.0,5,3168.014,0.0,1.25,Extreme Fear,Infrequent,Inconsistent,Large Size,6783.078347,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-09,6783.078347,60,5447.171666666666,0.2833333333333333,0.6,Neutral,Frequent,Inconsistent,Large Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-10,0.0,87,130.32885057471265,0.0,87.0,Fear,Frequent,Inconsistent,Small Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-11,0.0,16,211.8975,0.0,2.0,Fear,Infrequent,Inconsistent,Small Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-12,0.0,31,323.4293548387097,0.0,4.333333333333333,Fear,Frequent,Inconsistent,Small Size,212.08102,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-13,212.08102,17,488.06470588235294,0.47058823529411764,6.666666666666667,Fear,Infrequent,Inconsistent,Small Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-14,0.0,15,136.21066666666667,0.0,3.1666666666666665,Fear,Infrequent,Inconsistent,Small Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-15,0.0,12,126.86416666666668,0.0,,Fear,Infrequent,Inconsistent,Small Size,825.230544,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-16,825.230544,33,4663.112424242424,0.09090909090909091,10.666666666666666,Fear,Frequent,Inconsistent,Large Size,339.69958299999996,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-19,339.69958299999996,8,12539.37875,0.625,0.6,Fear,Infrequent,Inconsistent,Large Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-24,0.0,5,3999.9199999999996,0.0,0.0,Greed,Infrequent,Inconsistent,Large Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-25,0.0,13,534.9192307692308,0.0,0.8888888888888888,Neutral,Infrequent,Inconsistent,Small Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-26,0.0,1,347.75,0.0,,Greed,Infrequent,Inconsistent,Small Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-27,0.0,43,121.97604651162791,0.0,49.0,Neutral,Frequent,Inconsistent,Small Size,1333.359645,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-28,1333.359645,2,11832.755000000001,1.0,,Fear,Infrequent,Inconsistent,Large Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-29,0.0,1,9995.85,0.0,0.0,Fear,Infrequent,Inconsistent,Large Size,256.464,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-30,256.464,1,9739.38,1.0,2.0,Fear,Infrequent,Inconsistent,Large Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-31,0.0,9,11111.126666666667,0.0,0.4782608695652174,Fear,Infrequent,Inconsistent,Large Size,1065.785132,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-04,1065.785132,33,2923.5148484848487,0.15151515151515152,10.333333333333334,Fear,Frequent,Inconsistent,Large Size,-1104.856765,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-06,-1104.856765,38,106.74815789473683,0.0,0.10526315789473684,Extreme Fear,Frequent,Inconsistent,Small Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-09,0.0,2,2007.2150000000001,0.0,,Fear,Infrequent,Inconsistent,Large Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-10,0.0,1,766.74,0.0,0.5,Fear,Infrequent,Inconsistent,Small Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-14,0.0,10,101.415,0.0,10.0,Neutral,Infrequent,Inconsistent,Small Size,-878.684794,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-18,-878.684794,145,94.02413793103449,0.0,0.08208955223880597,Neutral,Frequent,Inconsistent,Small Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-19,0.0,19,80.09842105263158,0.0,,Neutral,Infrequent,Inconsistent,Small Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-24,0.0,9,111.67333333333335,0.0,9.0,Neutral,Infrequent,Inconsistent,Small Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-04,0.0,1,0.34,0.0,0.0,Fear,Infrequent,Inconsistent,Small Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-08,0.0,1,0.58,0.0,17.0,Neutral,Infrequent,Inconsistent,Small Size,274999.139393,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-04,274999.139393,44,6249.985227272727,1.0,0.4304932735426009,Extreme Greed,Frequent,Inconsistent,Large Size,49999.876084999996,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-05,49999.876084999996,4,12499.98,1.0,0.7272727272727273,Extreme Greed,Infrequent,Inconsistent,Large Size,74999.848329,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-06,74999.848329,25,2999.9956,1.0,1.0353535353535352,Greed,Infrequent,Inconsistent,Large Size,74999.62263,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-07,74999.62263,5,15999.469999999998,0.6,0.5670103092783505,Extreme Greed,Infrequent,Inconsistent,Large Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-08,0.0,145,3572.0706206896552,0.0,0.24260355029585798,Extreme Greed,Frequent,Inconsistent,Large Size,274998.942584,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-11,274998.942584,156,1762.8148717948718,1.0,0.16285714285714287,Greed,Frequent,Inconsistent,Small Size,449328.107544,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-12,449328.107544,314,1430.9824522292993,1.0,0.2786234281932495,Extreme Greed,Frequent,Inconsistent,Small Size,100273.248286,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-14,100273.248286,50,2005.4666,1.0,0.9296875,Extreme Greed,Frequent,Inconsistent,Large Size,49955.768945,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-15,49955.768945,26,1921.375769230769,1.0,1.9982332155477032,Extreme Greed,Infrequent,Inconsistent,Large Size,50346.757308,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-17,50346.757308,38,2640.7076315789473,0.7894736842105263,0.7807339449541284,Extreme Greed,Frequent,Inconsistent,Large Size,2222.47801,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-18,2222.47801,18,2654.303888888889,1.0,1.0014005602240896,Extreme Greed,Infrequent,Inconsistent,Large Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-20,0.0,43,2321.7200000000003,0.0,0.8307579102281089,Greed,Frequent,Inconsistent,Large Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-21,0.0,62,1608.8398387096772,0.0,0.5493087557603686,Greed,Frequent,Inconsistent,Small Size,20549.813184,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-23,20549.813184,63,3635.03126984127,0.6984126984126984,0.7902364607170099,Greed,Frequent,Inconsistent,Large Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-24,0.0,7,10714.267142857143,0.0,0.5363636363636364,Greed,Infrequent,Inconsistent,Large Size,10371.049075,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-26,10371.049075,61,1878.7534426229506,1.0,1.1512345679012346,Extreme Greed,Frequent,Inconsistent,Small Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-30,0.0,25,3301.7203999999997,0.0,1.512396694214876,Greed,Infrequent,Inconsistent,Large Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-02,0.0,6,1666.6133333333335,0.0,0.421259842519685,Greed,Infrequent,Inconsistent,Small Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-03,0.0,18,557.795,0.0,0.49852507374631266,Greed,Infrequent,Inconsistent,Small Size,1659.7995640000001,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-04,1659.7995640000001,19,1695.0778947368422,0.6842105263157895,0.2576271186440678,Greed,Infrequent,Inconsistent,Small Size,956.5545050000001,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-05,956.5545050000001,33,332.21393939393937,0.9696969696969697,0.3735632183908046,Greed,Frequent,Inconsistent,Small Size,281.45074800000003,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-06,281.45074800000003,85,237.78799999999998,0.32941176470588235,0.34823529411764703,Extreme Greed,Frequent,Inconsistent,Small Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-08,0.0,16,944.90625,0.0,2.5340136054421767,Greed,Infrequent,Inconsistent,Small Size,5383.278555,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-15,5383.278555,11,491.1363636363636,1.0,0.5344827586206896,Greed,Infrequent,Inconsistent,Small Size,897.284184,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-16,897.284184,23,1393.2204347826087,0.4782608695652174,0.44357976653696496,Extreme Greed,Infrequent,Inconsistent,Small Size,7393.785411,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-18,7393.785411,101,1905.1814851485146,0.38613861386138615,1.1845637583892616,Extreme Greed,Frequent,Inconsistent,Small Size,3867.854339,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-19,3867.854339,3,6311.63,1.0,1.1584022038567494,Extreme Greed,Infrequent,Inconsistent,Large Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-20,0.0,23,1310.68,0.0,1.3482142857142858,Extreme Greed,Infrequent,Inconsistent,Small Size,2997.363771,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-21,2997.363771,52,1598.0225,0.4230769230769231,0.37662337662337664,Extreme Greed,Frequent,Inconsistent,Small Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-22,0.0,111,1799.2789189189189,0.0,0.5551401869158878,Extreme Greed,Frequent,Inconsistent,Small Size,25224.994585,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-23,25224.994585,90,2493.861,1.0,0.8538812785388128,Extreme Greed,Frequent,Inconsistent,Large Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-25,0.0,15,1004.8726666666666,0.0,1.649214659685864,Extreme Greed,Infrequent,Inconsistent,Small Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-27,0.0,13,3464.2846153846153,0.0,1.9391634980988592,Greed,Infrequent,Inconsistent,Large Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-29,0.0,40,305.256,0.0,0.9279661016949152,Greed,Frequent,Inconsistent,Small Size,2503.8204370000003,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-30,2503.8204370000003,336,1614.6436011904761,0.008928571428571428,0.33375,Greed,Frequent,Inconsistent,Small Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-31,0.0,58,1723.3093103448277,0.0,0.4660894660894661,Extreme Greed,Frequent,Inconsistent,Small Size,15452.344326,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-01,15452.344326,11,1400.39,0.2727272727272727,1.24822695035461,Greed,Infrequent,Inconsistent,Small Size,69051.70619,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-02,69051.70619,88,6537.665,0.8068181818181818,1.713991769547325,Greed,Frequent,Inconsistent,Large Size,46742.288748,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-03,46742.288748,258,1333.0556976744185,0.3449612403100775,0.8463925523661753,Fear,Frequent,Inconsistent,Small Size,16102.444634,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-04,16102.444634,661,2456.432904689864,0.3600605143721634,0.8349159970781592,Greed,Frequent,Inconsistent,Large Size,14644.100674,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-05,14644.100674,218,2359.758899082569,0.42201834862385323,1.1332236842105263,Neutral,Frequent,Inconsistent,Large Size,51100.947505,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-06,51100.947505,419,1617.0732696897373,0.847255369928401,2.153703703703704,Neutral,Frequent,Inconsistent,Small Size,1831.9529619999998,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-07,1831.9529619999998,143,1073.4656643356643,0.3356643356643357,1.687830687830688,Fear,Frequent,Inconsistent,Small Size,115791.92916,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-09,115791.92916,67,2647.2844776119405,0.1791044776119403,1.2738095238095237,Neutral,Frequent,Inconsistent,Large Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-10,0.0,17,1960.124705882353,0.0,0.6805293005671077,Fear,Infrequent,Inconsistent,Large Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-11,0.0,121,2285.4152892561983,0.0,0.7448559670781894,Neutral,Frequent,Inconsistent,Large Size,8664.933786,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-12,8664.933786,243,1698.3335802469135,0.31275720164609055,0.6496,Neutral,Frequent,Inconsistent,Small Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-13,0.0,168,1735.2890476190476,0.0,0.7631917631917632,Neutral,Frequent,Inconsistent,Small Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-14,0.0,165,1615.370303030303,0.0,0.47373107747105964,Neutral,Frequent,Inconsistent,Small Size,73677.453556,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-18,73677.453556,264,2654.748446969697,1.0,1.6816,Neutral,Frequent,Inconsistent,Large Size,3350.218775,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-19,3350.218775,85,2310.5601176470586,0.3058823529411765,1.738430583501006,Fear,Frequent,Inconsistent,Large Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-20,0.0,279,1452.1574910394265,0.0,0.6437908496732027,Neutral,Frequent,Inconsistent,Small Size,3056.449155,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-21,3056.449155,58,4768.487241379311,0.5344827586206896,0.6589902568644819,Greed,Frequent,Inconsistent,Large Size,5628.488702,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-22,5628.488702,127,1574.8144094488189,0.7322834645669292,1.1042944785276074,Neutral,Frequent,Inconsistent,Small Size,8934.09502,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-23,8934.09502,88,2278.3786363636364,1.0,1.1940928270042195,Neutral,Frequent,Inconsistent,Large Size,10841.97075,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-24,10841.97075,208,1111.8584134615385,0.6057692307692307,1.3786531130876747,Neutral,Frequent,Inconsistent,Small Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-25,0.0,71,1418.0078873239436,0.0,2.1074626865671644,Fear,Frequent,Inconsistent,Small Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-26,0.0,26,66.875,0.0,0.49049429657794674,Extreme Fear,Infrequent,Inconsistent,Small Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-27,0.0,10,1508.357,0.0,0.8388429752066116,Extreme Fear,Infrequent,Inconsistent,Small Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-04,0.0,77,1769.9948051948052,0.0,2.672782874617737,Extreme Fear,Frequent,Inconsistent,Small Size,4647.056049,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-05,4647.056049,89,2021.519213483146,0.6404494382022472,0.2918287937743191,Extreme Fear,Frequent,Inconsistent,Large Size,698.036952,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-06,698.036952,66,1905.741818181818,0.4393939393939394,0.9537275064267352,Fear,Frequent,Inconsistent,Small Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-07,0.0,49,2891.8463265306123,0.0,0.9260377358490566,Fear,Frequent,Inconsistent,Large Size,2923.553302,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-08,2923.553302,138,1772.4605797101449,0.8478260869565217,1.1950207468879668,Fear,Frequent,Inconsistent,Small Size,2752.480766,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-09,2752.480766,296,1777.5894594594595,0.30405405405405406,1.9936842105263157,Fear,Frequent,Inconsistent,Small Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-10,0.0,61,2392.7903278688523,0.0,1.1707680835197614,Extreme Fear,Frequent,Inconsistent,Large Size,2349.7162,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-11,2349.7162,273,1993.2828205128203,0.47619047619047616,1.8181818181818181,Extreme Fear,Frequent,Inconsistent,Large Size,1215.156099,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-12,1215.156099,334,1351.2349101796408,0.10179640718562874,0.7096079276174063,Fear,Frequent,Inconsistent,Small Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-13,0.0,42,1190.9719047619049,0.0,0.9473684210526315,Neutral,Frequent,Inconsistent,Small Size,22911.093812,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-14,22911.093812,323,1309.496439628483,1.0,0.15525352848928384,Fear,Frequent,Inconsistent,Small Size,646.346496,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-17,646.346496,113,718.1312389380531,0.26548672566371684,1.105263157894737,Fear,Frequent,Inconsistent,Small Size,824.5402799999999,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-20,824.5402799999999,30,1638.5426666666667,0.3333333333333333,0.44652908067542213,Neutral,Frequent,Inconsistent,Small Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-24,0.0,57,1314.4001754385965,0.0,0.2616707616707617,Neutral,Frequent,Inconsistent,Small Size,2597.947325,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-26,2597.947325,38,1903.2236842105262,1.0,1.030104712041885,Neutral,Frequent,Inconsistent,Small Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-03,0.0,9,5555.549999999999,0.0,1.207070707070707,Fear,Infrequent,Inconsistent,Large Size,2242.086667,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-04,2242.086667,99,1138.8816161616162,0.6565656565656566,0.6455368693402329,Fear,Frequent,Inconsistent,Small Size,3601.4274,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-07,3601.4274,80,1713.7372500000001,0.475,1.0114367405289493,Extreme Fear,Frequent,Inconsistent,Small Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-11,0.0,20,1665.941,0.0,0.3979591836734694,Fear,Infrequent,Inconsistent,Small Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-12,0.0,17,3918.2294117647057,0.0,0.6111535523300229,Fear,Infrequent,Inconsistent,Large Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-13,0.0,30,1111.095,0.0,1.2697594501718212,Neutral,Frequent,Inconsistent,Small Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-15,0.0,50,1466.164,0.0,0.4371029224904701,Fear,Frequent,Inconsistent,Small Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-17,0.0,105,1174.1429523809522,0.0,0.49420289855072463,Fear,Frequent,Inconsistent,Small Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-18,0.0,50,1165.7812,0.0,0.6628621597892889,Fear,Frequent,Inconsistent,Small Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-19,0.0,98,1444.9214285714284,0.0,0.5590374930050364,Fear,Frequent,Inconsistent,Small Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-20,0.0,73,1140.8187671232877,0.0,1.194905869324474,Fear,Frequent,Inconsistent,Small Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-22,0.0,73,1461.1758904109588,0.0,0.899873257287706,Neutral,Frequent,Inconsistent,Small Size,0.0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-23,0.0,6,9722.050000000001,0.0,2.1731066460587325,Greed,Infrequent,Inconsistent,Large Size,102460.17164,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-05-01,102460.17164,73,3462.1106849315065,0.7808219178082192,1.2610294117647058,Neutral,Frequent,Inconsistent,Large Size,,0
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-02-28,-72.202951,7,735.4342857142857,0.0,1.0838445807770962,Extreme Fear,Infrequent,Inconsistent,Small Size,34795.678173,1
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-02,34795.678173,155,24787.07348387097,0.4838709677419355,1.062015503875969,Fear,Frequent,Inconsistent,Large Size,535.4072209999999,1
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-03,535.4072209999999,31,16874.44419354839,0.45161290322580644,2.5883777239709445,Fear,Frequent,Inconsistent,Large Size,4578.655427,1
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-04,4578.655427,124,17691.147903225807,0.5080645161290323,2.672782874617737,Extreme Fear,Frequent,Inconsistent,Large Size,2036.224492,1
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-05,2036.224492,100,17587.334199999998,0.38,0.2918287937743191,Extreme Fear,Frequent,Inconsistent,Large Size,5348.989502,1
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-06,5348.989502,375,13031.173493333332,0.608,0.9537275064267352,Fear,Frequent,Inconsistent,Large Size,5348.62711,1
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-07,5348.62711,659,19006.84864946889,0.4597875569044006,0.9260377358490566,Fear,Frequent,Inconsistent,Large Size,10760.578324,1
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-09,10760.578324,630,13882.096698412699,0.6095238095238096,1.9936842105263157,Fear,Frequent,Inconsistent,Large Size,9163.142483,1
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-10,9163.142483,358,21399.0256424581,0.33519553072625696,1.1707680835197614,Extreme Fear,Frequent,Inconsistent,Large Size,-57956.282957999996,0
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-11,-57956.282957999996,466,15135.68212446352,0.19098712446351931,1.8181818181818181,Extreme Fear,Frequent,Inconsistent,Large Size,4544.583988,1
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-12,4544.583988,251,28258.839880478085,0.5816733067729084,0.7096079276174063,Fear,Frequent,Inconsistent,Large Size,3896.9493979999997,1
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-13,3896.9493979999997,41,27309.887804878046,0.5609756097560976,0.9473684210526315,Neutral,Frequent,Inconsistent,Large Size,1188.74187,1
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-14,1188.74187,82,40522.281463414634,0.5609756097560976,0.15525352848928384,Fear,Frequent,Inconsistent,Large Size,594.5722,1
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-15,594.5722,65,29067.860615384616,0.5692307692307692,1.439252336448598,Neutral,Frequent,Inconsistent,Large Size,-16453.702941,0
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-16,-16453.702941,246,37204.39219512195,0.21138211382113822,1.345132743362832,Fear,Frequent,Inconsistent,Large Size,812.52566,1
